bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,resumen,ejemplares,disponibilidad,pasillo,estante
878,Das Parfum. Die Geschichte eines Mörders,Patrick Süskind,4.02,3257228007,9.78E+12,ger,321,9674,343,06/01/94,Diogenes,Resumen de: Das Parfum. Die Geschichte eines Mörders,4,1,1,2
879,Three Stories and a Reflection,Patrick Süskind,3.57,747534934,9.78E+12,eng,128,24,3,11/13/1997,Bloomsbury Publishing PLC,Resumen de: Three Stories and a Reflection,3,2,4,2
880,The Pigeon,Patrick Süskind,3.68,140105832,9.78E+12,eng,77,6254,423,6/29/1989,Penguin,Resumen de: The Pigeon,3,1,10,3
881,The Story of Mr Sommer,Patrick Süskind/Jean-Jacques Sempé,3.84,747566755,9.78E+12,eng,128,2061,104,11/03/03,Not Avail,Resumen de: The Story of Mr Sommer,2,1,6,1
882,Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),Tite Kubo,4.22,4088732138,9.78E+12,jpn,189,41,3,01/05/02,Shueisha,Resumen de: Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),1,1,4,1
883,Bleach  Tome 1: The Death and the Strawberry,Tite Kubo,4.22,2723442276,9.78E+12,fre,192,54,4,07/02/03,Glénat,Resumen de: Bleach  Tome 1: The Death and the Strawberry,1,1,10,3
884,Escape from Fire Mountain (World of Adventure  #3),Gary Paulsen/Steve Chorney,3.67,440410258,9.78E+12,eng,80,114,17,01/01/95,Yearling,Resumen de: Escape from Fire Mountain (World of Adventure  #3),5,4,7,3
885,How Angel Peterson Got His Name,Gary Paulsen,3.93,440229359,9.78E+12,eng,111,1177,218,08/10/04,Yearling,Resumen de: How Angel Peterson Got His Name,5,5,5,3
886,Tucket's Travels: Francis Tucket's Adventures In The West  1847-1849 (The Tucket Adventures  #1-5),Gary Paulsen,4.44,440419670,9.78E+12,en-US,560,557,46,09/09/03,Yearling,Resumen de: Tucket's Travels: Francis Tucket's Adventures In The West  1847-1849 (The Tucket Adventures  #1-5),1,1,5,2
887,Chicago Blues: The City and the Music,Mike  Rowe/Ronald Radano,3.92,306801450,9.78E+12,eng,226,25,2,8/22/1981,Da Capo Press,Resumen de: Chicago Blues: The City and the Music,2,2,7,2
888,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,4.26,156001454,9.78E+12,eng,272,5437,830,2/17/1995,Mariner Books,Resumen de: Winterdance: The Fine Madness of Running the Iditarod,3,3,2,2
889,Brian's Winter,Gary Paulsen,4.01,385321988,9.78E+12,en-US,133,76,12,01/01/96,Delacorte Books for Young Readers,Resumen de: Brian's Winter,1,1,8,1
890,Robinson Crusoe (Robinson Crusoe #1),Daniel Defoe/Virginia Woolf,3.67,375757325,9.78E+12,eng,320,209122,4131,06/12/01,Modern Library,Resumen de: Robinson Crusoe (Robinson Crusoe #1),1,1,1,1
891,Robinson Crusoe,Daniel Defoe/John J. Richetti,3.67,141439823,9.78E+12,eng,286,1507,142,3/27/2003,Penguin Classics,Resumen de: Robinson Crusoe,4,1,1,2
892,Robinson Crusoe,Daniel Defoe/Michael Shinagel,3.67,393964523,9.78E+12,en-US,436,585,63,12/19/1994,W.W. Norton & Company,Resumen de: Robinson Crusoe,3,2,6,1
893,Robinson Crusoe,Daniel Defoe/Avi,3.67,689844085,9.78E+12,eng,482,204,32,07/01/01,Aladdin,Resumen de: Robinson Crusoe,4,1,8,2
894,Robinson Crusoe,Daniel Defoe,3.67,1587263882,9.78E+12,eng,288,311,18,7/14/2006,Ann Arbor Media,Resumen de: Robinson Crusoe,3,1,8,1
895,A General History of the Pyrates,Daniel Defoe/Manuel Schonhorn/Charles   Johnson,3.72,486404889,9.78E+12,eng,733,577,36,1/26/1999,Dover Publications,Resumen de: A General History of the Pyrates,4,4,5,3
896,Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),Mark Twain/Paul Baender/Dahlia Armon/Walter Blair,3.85,520238958,9.78E+12,eng,389,5,0,3/15/2003,University of California Press,Resumen de: Huck Finn & Tom Sawyer among the Indians & Other Unfinished Stories (Mark Twain Library),1,1,10,2
897,Huck Finn and Tom Sawyer Among the Indians,Mark Twain/Lee Nelson,3.57,1555176801,9.78E+12,eng,277,242,29,4/22/2003,Council Press,Resumen de: Huck Finn and Tom Sawyer Among the Indians,4,3,5,1
898,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain/Guy Cardwell/Louis J. Budd,4.06,1883011884,9.78E+12,en-US,808,33,3,08/01/00,Library of America,Resumen de: Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,5,2,9,3
899,The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),Mark Twain/Guy Cardwell/John Seelye/Walter Trier,3.82,142437174,9.78E+12,eng,327,1049912,11391,12/31/2002,Penguin Classics,Resumen de: The Adventures of Huckleberry Finn (Adventures of Tom and Huck  #2),1,1,8,2
900,Adventures of Huckleberry Finn,Mark Twain/E.W. Kemble,3.82,486443221,9.78E+12,eng,368,144,17,05/06/05,Dover Publications,Resumen de: Adventures of Huckleberry Finn,1,1,4,1
901,Adventures of Huckleberry Finn,Mark Twain/George Saunders,3.82,375757376,9.78E+12,eng,244,687,37,8/14/2001,The Modern Library,Resumen de: Adventures of Huckleberry Finn,5,5,7,2
902,The Annotated Huckleberry Finn,Mark Twain/Michael Patrick Hearn/E.W. Kemble,3.82,393020398,9.78E+12,eng,656,185,18,10/17/2001,W. W. Norton  Company,Resumen de: The Annotated Huckleberry Finn,5,4,2,2
903,The Wit and Wisdom of Mark Twain,Mark Twain,4.2,486406644,9.78E+12,eng,64,970,53,12/23/1998,Dover Publications,Resumen de: The Wit and Wisdom of Mark Twain,4,4,5,1
904,Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,Mark Twain/Lin Salamo/Victor Fischer/Michael B. Frank,3.86,520242459,9.78E+12,eng,221,513,71,10/18/2004,University of California Press,Resumen de: Mark Twain's Helpful Hints for Good Living: A Handbook for the Damned Human Race,3,2,4,1
905,The Complete Short Stories of Mark Twain,Mark Twain/Charles Neider,4.28,553211951,9.78E+12,eng,848,5710,142,03/01/84,Bantam Classics,Resumen de: The Complete Short Stories of Mark Twain,3,1,9,3
906,The Autobiography of Mark Twain,Mark Twain/Charles Neider,4.05,60955422,9.78E+12,eng,508,2871,209,11/28/2000,Harper Perennial,Resumen de: The Autobiography of Mark Twain,2,2,10,1
907,Collected Tales  Sketches  Speeches  & Essays 1891–1910,Mark Twain/Louis J. Budd,4.39,940450739,9.78E+12,eng,1050,207,10,10/15/1992,Library of America,Resumen de: Collected Tales  Sketches  Speeches  & Essays 1891–1910,3,3,9,2
908,Lost Horizon,James Hilton,3.92,60594527,9.78E+12,eng,241,11892,955,6/15/2004,Harper Perennial,Resumen de: Lost Horizon,5,1,3,3
909,Louisa May Alcott's Christmas Treasury,Louisa May Alcott/C. Michael Dudash/Stephen W. Hines,3.96,1589199502,9.78E+12,eng,282,715,44,06/01/02,David C Cook,Resumen de: Louisa May Alcott's Christmas Treasury,2,2,10,3
910,My Secret Garden: Women's Sexual Fantasies,Nancy Friday,3.68,671019872,9.78E+12,eng,361,1817,123,10/28/2003,Pocket Books,Resumen de: My Secret Garden: Women's Sexual Fantasies,2,2,7,3
911,The Secret Garden,Frances Hodgson Burnett,4.13,517189607,9.78E+12,eng,331,764134,11796,09/01/98,Children's Classics,Resumen de: The Secret Garden,2,2,10,2
912,The Secret Garden,Frances Hodgson Burnett/Sandra M. Gilbert,4.13,451528832,9.78E+12,eng,281,1739,116,07/01/03,Signet,Resumen de: The Secret Garden,2,1,8,2
913,The Secret Garden,Martha Hailey DuBose/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.33,1402713193,9.78E+12,eng,160,1653,76,03/01/05,Sterling,Resumen de: The Secret Garden,3,3,2,3
914,The Secret Garden,Frances Hodgson Burnett/Alison Lurie,4.13,142437050,9.78E+12,en-GB,288,517,13,1/30/2003,Penguin Classics,Resumen de: The Secret Garden,2,1,5,3
915,A Little Princess,Frances Hodgson Burnett/Nancy Bond,4.2,142437018,9.78E+12,eng,242,238192,4392,2/26/2002,Penguin Books,Resumen de: A Little Princess,3,3,8,1
916,Waiting for the Party: The Life of Frances Hodgson Burnett  1849-1924,Ann Thwaite,3.8,879237902,9.78E+12,eng,274,23,7,09/01/94,David R. Godine Publisher,Resumen de: Waiting for the Party: The Life of Frances Hodgson Burnett  1849-1924,2,2,6,3
917,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,Amy Cotler/Frances Hodgson Burnett/Prudence See,4.3,60277408,9.78E+12,eng,128,150,23,3/19/1999,Festival,Resumen de: The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,4,3,3,3
918,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,4.32,465081452,9.78E+12,eng,448,5899,475,12/24/2003,Basic Books,Resumen de: Basic Economics: A Citizen's Guide to the Economy,2,2,8,1
919,Basic Economics: A Common Sense Guide to the Economy,Thomas Sowell,4.32,465002609,9.78E+12,eng,627,328,43,04/03/07,Basic Books (AZ),Resumen de: Basic Economics: A Common Sense Guide to the Economy,4,2,10,2
920,Black Rednecks and White Liberals,Thomas Sowell,4.38,1594030863,9.78E+12,eng,372,2579,301,06/01/05,Encounter Books,Resumen de: Black Rednecks and White Liberals,1,1,4,2
921,Applied Economics: Thinking Beyond Stage One,Thomas Sowell,4.14,465081436,9.78E+12,eng,256,1546,122,11/13/2003,Basic Books,Resumen de: Applied Economics: Thinking Beyond Stage One,3,2,9,2
922,Knowledge And Decisions,Thomas Sowell,4.39,465037380,9.78E+12,eng,422,766,47,10/04/96,Basic Books,Resumen de: Knowledge And Decisions,4,4,3,1
923,A Conflict of Visions: Ideological Origins of Political Struggles,Thomas Sowell,4.31,465081428,9.78E+12,eng,304,1797,166,01/03/02,Basic Books,Resumen de: A Conflict of Visions: Ideological Origins of Political Struggles,2,1,7,3
924,Sir Gawain and the Green Knight,Selina Shirley Hastings/Juan Wijngaard,3.91,744520053,9.78E+12,eng,29,65,9,6/27/1991,Walker Books Ltd,Resumen de: Sir Gawain and the Green Knight,4,2,5,2
925,Alcoholics Anonymous,Alcoholics Anonymous,4.45,916856593,9.78E+12,eng,250,22,0,08/01/93,Alcoholics Anonymous World Services Inc,Resumen de: Alcoholics Anonymous,4,1,1,2
926,Alcoholics Anonymous,Alcoholics Anonymous,4.45,1893007162,9.78E+12,en-US,576,495,30,02/10/02,AA World Services,Resumen de: Alcoholics Anonymous,1,1,4,1
927,The Twelve Steps & Twelve Traditions of Overeaters Anonymous,Overeaters Anonymous,4.36,960989862,9.78E+12,en-US,221,213,10,01/01/93,Overeaters Anonymous  Incorporated,Resumen de: The Twelve Steps & Twelve Traditions of Overeaters Anonymous,1,1,8,3
928,The Natural Way to Draw,Kimon Nicolaides/Mamie Harmon,3.9,395530075,9.78E+12,en-US,240,39369,80,02/01/90,Mariner Books,Resumen de: The Natural Way to Draw,3,3,2,1
929,Natural Health  Natural Medicine,Andrew Weil,4.11,618479031,9.78E+12,en-US,448,580,41,12/09/04,Mariner Books,Resumen de: Natural Health  Natural Medicine,1,1,5,3
930,The Fixer,Bernard Malamud/Jonathan Safran Foer,3.96,374529388,9.78E+12,eng,335,8624,409,05/05/04,Farrar  Straus and Giroux,Resumen de: The Fixer,2,1,9,1
931,The Complete Stories,Bernard Malamud/Robert Giroux,4.22,374525757,9.78E+12,en-US,656,712,51,10/12/98,Farrar  Straus and Giroux,Resumen de: The Complete Stories,4,2,6,2
932,The Assistant,Bernard Malamud/Jonathan Rosen,3.89,374504849,9.78E+12,en-US,246,8073,319,07/07/03,Farrar Straus and Giroux,Resumen de: The Assistant,3,1,4,2
933,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4,878054901,9.78E+12,eng,184,4,0,03/01/91,University Press of Mississippi,Resumen de: Conversations with Bernard Malamud (Literary Conversations),5,3,3,1
934,The Tenants,Bernard Malamud/Aleksandar Hemon,3.65,374521026,9.78E+12,eng,248,662,50,9/18/2003,Farrar  Straus and Giroux,Resumen de: The Tenants,3,1,3,3
935,Enchanted April: Acting Edition,Matthew Barber/Elizabeth von Arnim,3.61,822219751,9.78E+12,eng,73,67,6,04/07/04,Dramatists Play Service,Resumen de: Enchanted April: Acting Edition,3,2,9,3
936,April  May und June,Elizabeth von Arnim,3.88,345833422X,9.78E+12,ger,88,0,0,04/01/95,Insel  Frankfurt,Resumen de: April  May und June,2,1,3,2
937,A Room with a View,E.M. Forster,3.91,1420925431,9.78E+12,eng,119,128596,3422,01/01/05,Digireads.com,Resumen de: A Room with a View,4,4,6,1
938,A Room with a View / Howards End,E.M. Forster/Benjamin DeMott,4.1,451521412,9.78E+12,eng,449,2450,113,02/04/86,Signet,Resumen de: A Room with a View / Howards End,2,2,2,1
939,E.M. Forster: Critical Guidebook,Lionel Trilling/E.M. Forster,3.51,811202100,9.78E+12,eng,208,6,0,1/17/1971,New Directions,Resumen de: E.M. Forster: Critical Guidebook,5,3,2,1
940,The Longest Journey,E.M. Forster/Gilbert Adair/Elizabeth Heine,3.48,141441488,9.78E+12,eng,396,1665,125,7/27/2006,Penguin Classics,Resumen de: The Longest Journey,4,2,2,3
941,Howards End,E.M. Forster,3.96,486424545,9.78E+12,eng,246,54765,1437,10/29/2002,Dover Publications,Resumen de: Howards End,1,1,10,3
942,Maurice,E.M. Forster,4.03,393310329,9.78E+12,eng,256,21997,1005,12/17/2005,W. W. Norton  Company,Resumen de: Maurice,4,4,2,1
943,E. M. Forster: A Life,P.N. Furbank,4.14,156286513,9.78E+12,eng,648,141,11,05/02/94,Mariner Books,Resumen de: E. M. Forster: A Life,3,2,4,3
944,Howards End,E.M. Forster,3.96,141183357,9.78E+12,eng,352,368,26,9/28/2000,Penguin Books,Resumen de: Howards End,4,4,10,3
945,The Sixteen Pleasures,Robert Hellenga,3.59,385314698,9.78E+12,eng,384,2699,336,05/01/95,Delta,Resumen de: The Sixteen Pleasures,2,2,5,1
946,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,3.97,1594200939,9.78E+12,eng,336,3259,187,5/18/2006,Penguin Press HC  The,Resumen de: Revolutionary Characters: What Made the Founders Different,3,3,5,1
947,The Rescue (Kidnapped  #3),Gordon Korman,4.11,439847796,9.78E+12,eng,140,1864,117,09/01/06,Scholastic Books,Resumen de: The Rescue (Kidnapped  #3),4,3,9,2
948,Hunting the Hunter (On the Run  #6),Gordon Korman,4.21,439651417,9.78E+12,eng,151,1928,85,02/01/06,Scholastic,Resumen de: Hunting the Hunter (On the Run  #6),3,3,8,2
949,Public Enemies (On The Run  #5),Gordon Korman,4.19,439651409,9.78E+12,eng,150,2050,76,12/01/05,Scholastic,Resumen de: Public Enemies (On The Run  #5),1,1,5,2
950,Runaway Bride,Deborah  Gordon,4.25,380777584,9.78E+12,eng,390,8,0,9/28/1994,Avon,Resumen de: Runaway Bride,5,5,7,3
951,The Bridge over the Drina,Ivo Andrić/William H. McNeill,4.33,1860460585,9.78E+12,eng,314,254,35,04/05/95,The Harvill Press,Resumen de: The Bridge over the Drina,1,1,5,1
952,Drina Dances in Paris,Jean Estoril,4.16,750000333,9.78E+12,eng,194,14,4,04/01/91,Simon and Schuster,Resumen de: Drina Dances in Paris,2,1,4,3
953,Drina Ballerina,Jean Estoril,4.16,750005947,9.78E+12,eng,188,8,1,1/17/1991,Hodder,Resumen de: Drina Ballerina,2,1,2,2
954,Le Pont sur la Drina,Ivo Andrić/Pascale Delpech,4.33,225393321X,9.78E+12,fre,384,69,10,07/05/99,Livre de Poche,Resumen de: Le Pont sur la Drina,2,2,8,3
955,Drina Dances in Italy,Jean Estoril,4.08,750012633,9.78E+12,eng,191,21,0,8/31/1992,Hodder,Resumen de: Drina Dances in Italy,2,2,9,3
956,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,750002468,9.78E+12,eng,188,112,7,10/20/1991,Simon and Schuster,Resumen de: Drina Goes on Tour,5,1,3,1
957,Drina Dances in Madeira,Jean Estoril/Mabel Esther Allan,4.09,750002425,9.78E+12,eng,164,139,6,02/06/91,Simon and Schuster,Resumen de: Drina Dances in Madeira,1,1,10,3
958,Phaedrus/Apology/Crito/Symposium,Plato/Benjamin Jowett,3,1420926845,9.78E+12,en-US,144,19,0,01/01/06,Digireads.com,Resumen de: Phaedrus/Apology/Crito/Symposium,3,1,3,1
959,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato/Reginald E. Allen,4.17,300044887,9.78E+12,eng,352,114,11,09/10/89,Yale University Press,Resumen de: The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,2,1,10,2
960,Gorgias/Timaeus,Plato/Benjamin Jowett,3.74,486427595,9.78E+12,eng,256,34,5,7/15/2003,Dover Publications,Resumen de: Gorgias/Timaeus,2,1,6,1
961,Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,Aristotle/W.S. Hett,4.57,674993381,9.78E+12,grc,528,14,0,6/28/1963,Loeb Classical Library 307,Resumen de: Minor Works: On Colours/On Things Heard/Physiognomics/On Plants/On Marvellous Things Heard/Mechanical Problems/On Indivisible Lines/The...Gorgias,1,1,4,3
962,Aristophanes I: Clouds/Wasps/Birds,Aristophanes/Peter Meineck/Ian C. Storey,3.77,872203603,9.78E+12,eng,480,100,9,09/01/98,Hackett Publishing Company  Inc. (USA),Resumen de: Aristophanes I: Clouds/Wasps/Birds,3,2,3,2
963,The Trojan Women,Euripides/Gilbert Murray,3.89,1420927329,9.78E+12,eng,80,4577,126,01/01/06,Digireads.com,Resumen de: The Trojan Women,5,4,6,2
964,Greek Tragedies  Volume 2,David Grene/Richmond Lattimore/Aeschylus/Sophocles/Euripides,4.29,226307751,9.78E+12,eng,304,327,12,2/15/1960,University Of Chicago Press,Resumen de: Greek Tragedies  Volume 2,2,2,1,3
965,Moloka'i (Moloka'i #1),Alan Brennert,4.17,312304358,9.78E+12,eng,405,91395,8192,10/04/04,St. Martin's Griffin,Resumen de: Moloka'i (Moloka'i #1),5,5,4,3
966,Teaching with the Brain in Mind,Eric Jensen,4.11,1416600302,9.78E+12,eng,186,592,49,6/15/2005,Association for Supervision & Curriculum Development,Resumen de: Teaching with the Brain in Mind,2,1,1,3
967,Introducing Mind and Brain (Introducing...),Angus Gellatly/Oscar Zárate/Richard Appignanesi,3.54,1840466383,9.78E+12,en-GB,176,26,1,05/10/01,Totem Books,Resumen de: Introducing Mind and Brain (Introducing...),3,1,2,2
968,Eva Luna,Isabel Allende/Margaret Sayers Peden,3.97,553383825,9.78E+12,eng,320,430,23,8/30/2005,Dial Press,Resumen de: Eva Luna,2,2,1,3
969,The Stories of Eva Luna,Isabel Allende,3.97,743217187,9.78E+12,eng,352,12839,375,11/13/2001,Scribner,Resumen de: The Stories of Eva Luna,1,1,9,3
970,Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,Isabel Allende/Richard D. Woods/Kenneth M. Taggart,3.97,007001356X,9.78E+12,eng,256,10,1,12/01/94,McGraw-Hill Humanities/Social Sciences/Languages,Resumen de: Diez Cuentos de Eva Luna Con Guia de Comprension y Repaso de Gramatica,5,1,9,3
971,El bosque de los pigmeos,Isabel Allende,3.77,60816198,9.78E+12,spa,304,1099,46,09/06/05,HarperCollins Espanol,Resumen de: El bosque de los pigmeos,1,1,7,2
972,Inés of My Soul,Isabel Allende/Margaret Sayers Peden,3.93,61161535,9.78E+12,eng,321,15345,1075,11/07/06,Harper,Resumen de: Inés of My Soul,1,1,4,2
973,La casa de los espíritus,Isabel Allende,4.23,60951303,9.78E+12,spa,454,608,38,9/18/2001,HarperCollins Espanol,Resumen de: La casa de los espíritus,2,2,10,2
974,El plan infinito,Isabel Allende,3.72,60951273,9.78E+12,spa,336,514,33,5/14/2002,Harper Perennial,Resumen de: El plan infinito,2,2,7,2
975,El reino del dragón de oro,Isabel Allende,3.84,60591714,9.78E+12,spa,432,1189,51,09/07/04,HarperCollins Espanol,Resumen de: El reino del dragón de oro,2,2,4,2
976,City of the Beasts (Eagle and Jaguar  #1),Isabel Allende/Margaret Sayers Peden,3.71,60535032,9.78E+12,eng,408,17962,778,4/27/2004,Rayo,Resumen de: City of the Beasts (Eagle and Jaguar  #1),2,2,3,2
977,Self,Yann Martel,3.43,571219764,9.78E+12,eng,331,2359,146,04/07/03,Faber  Faber,Resumen de: Self,5,5,1,3
978,Die Brücke über die Drina,Ivo Andrić/Ernst E. Jonas,4.33,3518399608,9.78E+12,ger,407,9,0,03/01/03,Suhrkamp,Resumen de: Die Brücke über die Drina,2,1,5,2
979,Drina Dances in Switzerland,Jean Estoril/Jenny Sanders,4.02,750002441,9.78E+12,eng,188,13,1,8/23/1993,Hodder Children's Books,Resumen de: Drina Dances in Switzerland,5,2,1,3
980,The Story of Salt,Mark Kurlansky/S.D. Schindler,4.08,399239987,9.78E+12,eng,48,382,85,09/07/06,G.P. Putnam's Sons Books for Young Readers,Resumen de: The Story of Salt,5,5,7,1
981,Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,Mark Kurlansky/Dalai Lama XIV,4,679643354,9.78E+12,eng,203,768,96,09/12/06,Modern Library,Resumen de: Nonviolence: Twenty-Five Lessons from the History of a Dangerous Idea,3,3,5,3
982,Boogaloo on 2nd Avenue,Mark Kurlansky,3.17,345448197,9.78E+12,eng,319,191,26,2/28/2006,Random House Trade,Resumen de: Boogaloo on 2nd Avenue,3,3,8,1
